Date,Type,category_name,Amount,Currency,Note,Labels,date_format,amount
2024-10-07T06:05:02+00:00,Expense,Activities,-13.91836,USD,Ida a ninohe,,2024-10,13.91836
2024-10-07T06:05:57+00:00,Expense,Acommodation,-28.77,USD,,,2024-10,28.77
2024-10-07T08:07:52+00:00,Expense,Snacks & Drinks,-1.391836,USD,,,2024-10,1.391836
2024-10-07T09:48:01+00:00,Expense,Groceries,-10.58491278,USD,,,2024-10,10.58491278
2024-10-07T09:48:12+00:00,Expense,Alcohol,-1.09955044,USD,,,2024-10,1.09955044
2024-10-08T01:55:42+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-08T01:55:54+00:00,Expense,Acommodation,-27.83672,USD,,,2024-10,27.83672
2024-10-08T03:02:39+00:00,Expense,Snacks & Drinks,-1.2526524,USD,,,2024-10,1.2526524
2024-10-08T06:40:17+00:00,Expense,Restaurant,-4.74616076,USD,,lunch,2024-10,4.74616076
2024-10-08T23:34:45+00:00,Expense,Groceries,-5.67869088,USD,,,2024-10,5.67869088
2024-10-09T01:54:17+00:00,Expense,Transport,-20.87754,USD,Aporte gasolina a kevin,gas,2024-10,20.87754
2024-10-09T02:03:38+00:00,Expense,Restaurant,-4.523467,USD,,lunch,2024-10,4.523467
2024-10-09T02:04:08+00:00,Expense,Gifts,-8.698975,USD,Lunch for Kevin and chiba lacquer worker ,,2024-10,8.698975
2024-10-09T02:13:40+00:00,Expense,Acommodation,-27.83672,USD,Toto nigjt couldn't cancel,,2024-10,27.83672
2024-10-09T08:04:15+00:00,Expense,Groceries,-14.91352274,USD,,,2024-10,14.91352274
2024-10-10T01:07:46+00:00,Expense,Groceries,-7.31409818,USD,,,2024-10,7.31409818
2024-10-10T02:09:46+00:00,Expense,Shopping,-4.18246718,USD,Adapter 2,,2024-10,4.18246718
2024-10-10T02:13:10+00:00,Expense,Acommodation,-13.91836,USD,Fee toto for cancelation ,,2024-10,13.91836
2024-10-10T02:26:45+00:00,Expense,Restaurant,-8.69201582,USD,For me ane Hiro san,lunch,2024-10,8.69201582
2024-10-10T10:47:58+00:00,Expense,Groceries,-7.307139,USD,,,2024-10,7.307139
2024-10-11T01:01:40+00:00,Expense,Gifts,-33.34839056,USD,Legos pokemon y mas,,2024-10,33.34839056
2024-10-11T02:12:47+00:00,Expense,Restaurant,-9.046934,USD,Me and hiro,lunch,2024-10,9.046934
2024-10-11T09:11:11+00:00,Expense,Restaurant,-6.95918,USD,Aporte comida con hiro,dinner,2024-10,6.95918
2024-10-12T00:07:23+00:00,Expense,Groceries,-7.57158784,USD,,,2024-10,7.57158784
2024-10-12T08:44:23+00:00,Expense,Transport,-13.91836,USD,Train ninohe to morioka,bus,2024-10,13.91836
2024-10-12T11:57:44+00:00,Expense,Groceries,-3.4447941,USD,,,2024-10,3.4447941
2024-10-13T03:19:57+00:00,Expense,Gifts,-6.95918,USD,Aporte helado kevin familia ,,2024-10,6.95918
2024-10-13T04:50:53+00:00,Expense,Transport,-68.895882,USD,Morioka to Tokyo ,bus,2024-10,68.895882
2024-10-13T07:17:34+00:00,Expense,Groceries,-3.22905952,USD,,,2024-10,3.22905952
2024-10-13T10:50:31+00:00,Expense,Activities,-6.95918,USD,Karaoke ,,2024-10,6.95918
2024-10-13T21:28:06+00:00,Expense,Transport,-13.91836,USD,For mito bus ,public-transport,2024-10,13.91836
2024-10-13T21:28:14+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-14T00:17:33+00:00,Expense,Transport,-13.91836,USD,"For mito to daigo 1,170",public-transport,2024-10,13.91836
2024-10-14T02:46:03+00:00,Expense,Restaurant,-6.6808128,USD,,lunch,2024-10,6.6808128
2024-10-14T09:25:47+00:00,Expense,Acommodation,-36.7444704,USD,Daigo house night 1,,2024-10,36.7444704
2024-10-14T09:31:27+00:00,Expense,Groceries,-3.25689624,USD,,,2024-10,3.25689624
2024-10-15T01:27:06+00:00,Expense,Groceries,-10.61970868,USD,,,2024-10,10.61970868
2024-10-15T01:27:17+00:00,Expense,Acommodation,-36.7444704,USD,,,2024-10,36.7444704
2024-10-15T09:09:12+00:00,Expense,Coffee,-3.47959,USD,Daigo cafe,,2024-10,3.47959
2024-10-16T05:43:33+00:00,Expense,Restaurant,-6.611221,USD,,,2024-10,6.611221
2024-10-16T05:43:39+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-16T05:43:44+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-16T05:43:55+00:00,Expense,Transport,-6.95918,USD,,public-transport,2024-10,6.95918
2024-10-16T05:44:05+00:00,Expense,Acommodation,-36.7444704,USD,,,2024-10,36.7444704
2024-10-17T02:44:28+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-17T02:44:37+00:00,Expense,Restaurant,-6.77824132,USD,,lunch,2024-10,6.77824132
2024-10-17T09:26:31+00:00,Expense,Acommodation,-30.620392,USD,Daigo house night 4 not agoda,,2024-10,30.620392
2024-10-17T10:25:07+00:00,Expense,Groceries,-5.48383384,USD,,,2024-10,5.48383384
2024-10-18T00:15:05+00:00,Expense,Groceries,-4.14767128,USD,,,2024-10,4.14767128
2024-10-18T02:03:18+00:00,Expense,Activities,-3.47959,USD,,,2024-10,3.47959
2024-10-18T02:55:49+00:00,Expense,Transport,-52.19385,USD,Tokyo to osaka night bus,bus,2024-10,52.19385
2024-10-18T03:13:13+00:00,Expense,Groceries,-8.74073008,USD,,,2024-10,8.74073008
2024-10-18T03:27:52+00:00,Expense,Pharmacy ,-6.39548642,USD,,,2024-10,6.39548642
2024-10-18T08:32:04+00:00,Expense,Snacks & Drinks,-2.2269376,USD,,,2024-10,2.2269376
2024-10-18T08:32:09+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-18T11:29:50+00:00,Expense,Shopping,-35.47094046,USD,Anker nano power bank ,,2024-10,35.47094046
2024-10-18T22:43:29+00:00,Expense,Restaurant,-5.43511958,USD,,breakfast,2024-10,5.43511958
2024-10-19T03:13:38+00:00,Expense,Restaurant,-6.82695558,USD,,lunch,2024-10,6.82695558
2024-10-19T06:20:25+00:00,Expense,Coffee,-5.0802014,USD,,,2024-10,5.0802014
2024-10-19T09:18:14+00:00,Expense,Restaurant,-6.1936702,USD,Mos burger ,,2024-10,6.1936702
2024-10-19T09:58:03+00:00,Expense,Acommodation,-22.965294,USD,,,2024-10,22.965294
2024-10-20T01:30:23+00:00,Expense,Groceries,-7.67597554,USD,,,2024-10,7.67597554
2024-10-20T01:44:47+00:00,Expense,Coffee,-1.5310196,USD,,,2024-10,1.5310196
2024-10-20T08:08:07+00:00,Expense,Groceries,-6.49291494,USD,,lunch,2024-10,6.49291494
2024-10-20T08:09:53+00:00,Expense,Snacks & Drinks,-1.48230534,USD,,,2024-10,1.48230534
2024-10-20T09:58:14+00:00,Expense,Acommodation,-22.965294,USD,,,2024-10,22.965294
2024-10-21T02:47:26+00:00,Expense,Transport,-13.91836,USD,,public-transport,2024-10,13.91836
2024-10-21T02:59:25+00:00,Expense,Activities,-1.391836,USD,,,2024-10,1.391836
2024-10-21T03:47:26+00:00,Expense,Activities,-5.567344,USD,,,2024-10,5.567344
2024-10-21T03:47:52+00:00,Expense,Acommodation,-22.965294,USD,,,2024-10,22.965294
2024-10-21T04:22:15+00:00,Expense,Groceries,-6.31197626,USD,,lunch,2024-10,6.31197626
2024-10-21T04:55:51+00:00,Expense,Pharmacy ,-4.2450998,USD,,,2024-10,4.2450998
2024-10-21T06:25:55+00:00,Expense,Snacks & Drinks,-2.783672,USD,,,2024-10,2.783672
2024-10-21T08:46:05+00:00,Expense,Snacks & Drinks,-2.30348858,USD,,,2024-10,2.30348858
2024-10-21T10:00:05+00:00,Expense,Groceries,-3.11771264,USD,,lunch,2024-10,3.11771264
2024-10-21T22:16:10+00:00,Expense,Groceries,-6.38156806,USD,,,2024-10,6.38156806
2024-10-22T00:38:50+00:00,Expense,Activities,-69.41,USD,Universal studios osaka,,2024-10,69.41
2024-10-22T01:10:09+00:00,Expense,Acommodation,-22.965294,USD,,,2024-10,22.965294
2024-10-22T02:46:22+00:00,Expense,Snacks & Drinks,-6.263262,USD,Mario strawberry pancake,,2024-10,6.263262
2024-10-22T04:13:31+00:00,Expense,Shopping,-13.91836,USD,Mario charm set key,,2024-10,13.91836
2024-10-22T04:46:39+00:00,Expense,Restaurant,-6.263262,USD,,lunch,2024-10,6.263262
2024-10-22T09:45:51+00:00,Expense,Restaurant,-6.0544866,USD,Mos burger -  hot dog set,dinner,2024-10,6.0544866
2024-10-22T10:26:18+00:00,Expense,Snacks & Drinks,-3.6883654,USD,,,2024-10,3.6883654
2024-10-23T01:09:16+00:00,Expense,Groceries,-1.1830606,USD,,,2024-10,1.1830606
2024-10-23T01:10:16+00:00,Expense,Acommodation,-22.965294,USD,,,2024-10,22.965294
2024-10-23T01:16:35+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-23T04:05:55+00:00,Expense,Transport,-13.91836,USD,,public-transport,2024-10,13.91836
2024-10-23T04:51:26+00:00,Expense,Groceries,-4.71832404,USD,,lunch,2024-10,4.71832404
2024-10-23T05:18:41+00:00,Expense,Coffee,-4.523467,USD,,,2024-10,4.523467
2024-10-23T10:01:04+00:00,Expense,Gifts,-65.15184316,USD,"Regalos 4 llaveros , boo, mas",,2024-10,65.15184316
2024-10-23T10:41:48+00:00,Expense,Restaurant,-6.3328538,USD,,dinner,2024-10,6.3328538
2024-10-23T11:40:56+00:00,Expense,Shopping,-177.02066166,USD,Apple Watch series 7,,2024-10,177.02066166
2024-10-23T12:19:59+00:00,Expense,Shopping,-43.02165076,USD,Apple band loop sport,,2024-10,43.02165076
2024-10-24T04:20:45+00:00,Expense,Sport,-4.871426,USD,,natacion,2024-10,4.871426
2024-10-24T04:20:58+00:00,Expense,Restaurant,-6.7504046,USD,,lunch,2024-10,6.7504046
2024-10-24T04:24:55+00:00,Expense,Groceries,-1.27352994,USD,,,2024-10,1.27352994
2024-10-24T06:06:04+00:00,Expense,Snacks & Drinks,-4.0363244,USD,Helado,,2024-10,4.0363244
2024-10-24T07:47:21+00:00,Expense,Coffee,-0.82118324,USD,,,2024-10,0.82118324
2024-10-24T07:47:28+00:00,Expense,Snacks & Drinks,-0.77942816,USD,,,2024-10,0.77942816
2024-10-24T11:57:45+00:00,Expense,Acommodation,-28.532638,USD,Webase hiroshima,,2024-10,28.532638
2024-10-24T11:58:55+00:00,Expense,Transport,-34.7959,USD,Osaka Hiroshima ,bus,2024-10,34.7959
2024-10-24T12:12:09+00:00,Expense,Groceries,-2.63057004,USD,,,2024-10,2.63057004
2024-10-24T12:12:18+00:00,Expense,Alcohol,-2.2269376,USD,,,2024-10,2.2269376
2024-10-25T00:44:07+00:00,Expense,Groceries,-10.02817838,USD,,,2024-10,10.02817838
2024-10-25T00:44:16+00:00,Expense,Acommodation,-28.532638,USD,,,2024-10,28.532638
2024-10-25T01:14:21+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-25T01:32:36+00:00,Expense,Alcohol,-3.827549,USD,Drat beer,,2024-10,3.827549
2024-10-25T02:26:32+00:00,Expense,Activities,-1.391836,USD,Hiroshima museum memorial ,,2024-10,1.391836
2024-10-25T04:01:04+00:00,Expense,Sport,-4.3842834,USD,,natacion,2024-10,4.3842834
2024-10-25T07:00:27+00:00,Expense,Shopping,-10.7519331,USD,Pokemon totodile doll,,2024-10,10.7519331
2024-10-25T07:50:58+00:00,Expense,Restaurant,-10.090811,USD,Special oknomimura,lunch,2024-10,10.090811
2024-10-26T01:27:11+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-26T01:27:45+00:00,Expense,Acommodation,-21.921417,USD,Mallika Hiroshima ,,2024-10,21.921417
2024-10-26T05:29:26+00:00,Expense,Groceries,-7.0983636,USD,,lunch,2024-10,7.0983636
2024-10-26T07:55:37+00:00,Expense,Activities,-0.695918,USD,,,2024-10,0.695918
2024-10-26T07:55:49+00:00,Expense,Snacks & Drinks,-1.48230534,USD,,,2024-10,1.48230534
2024-10-26T08:15:14+00:00,Expense,Sport,-4.3842834,USD,,natacion,2024-10,4.3842834
2024-10-26T10:52:11+00:00,Expense,Groceries,-5.12891566,USD,,dinner,2024-10,5.12891566
2024-10-27T00:26:00+00:00,Expense,Groceries,-5.14283402,USD,,breakfast,2024-10,5.14283402
2024-10-27T00:26:07+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-27T00:27:24+00:00,Expense,Coffee,-1.739795,USD,,,2024-10,1.739795
2024-10-27T02:04:01+00:00,Expense,Snacks & Drinks,-1.8789786,USD,,,2024-10,1.8789786
2024-10-27T03:45:06+00:00,Expense,Snacks & Drinks,-1.8093868,USD,,,2024-10,1.8093868
2024-10-27T05:40:50+00:00,Expense,Acommodation,-33.752023,USD,Wise owl kyoto ,,2024-10,33.752023
2024-10-27T07:52:15+00:00,Expense,Restaurant,-4.8018342,USD,Matsuya Toji Beef Bowl,,2024-10,4.8018342
2024-10-27T08:06:25+00:00,Expense,Snacks & Drinks,-2.5748966,USD,,,2024-10,2.5748966
2024-10-27T09:02:13+00:00,Expense,Transport,-33.404064,USD,Hiroshima to kyoto ,bus,2024-10,33.404064
2024-10-27T09:17:23+00:00,Expense,Snacks & Drinks,-1.00212192,USD,,,2024-10,1.00212192
2024-10-27T09:17:29+00:00,Expense,Alcohol,-2.19910088,USD,,,2024-10,2.19910088
2024-10-27T10:24:17+00:00,Expense,Alcohol,-1.48230534,USD,,,2024-10,1.48230534
2024-10-27T10:24:24+00:00,Expense,Groceries,-4.11983456,USD,,,2024-10,4.11983456
2024-10-28T00:43:21+00:00,Expense,Coffee,-1.2526524,USD,,,2024-10,1.2526524
2024-10-28T03:36:20+00:00,Expense,Snacks & Drinks,-3.131631,USD,,,2024-10,3.131631
2024-10-28T04:50:12+00:00,Expense,Gifts,-12.526524,USD,3 zodiacos : mama (ox) sofia (snake) y edu (sheep),,2024-10,12.526524
2024-10-28T04:50:34+00:00,Expense,Gifts,-8.351016,USD,Llavero sapo (mama) y zorro,,2024-10,8.351016
2024-10-28T05:03:42+00:00,Expense,Snacks & Drinks,-2.435713,USD,,,2024-10,2.435713
2024-10-28T05:19:10+00:00,Expense,Acommodation,-22.69388598,USD,Wise owl mixed room,,2024-10,22.69388598
2024-10-28T06:02:11+00:00,Expense,Restaurant,-6.611221,USD,Kari kari,,2024-10,6.611221
2024-10-28T06:19:15+00:00,Expense,Snacks & Drinks,-1.9485704,USD,Jelly bean ,,2024-10,1.9485704
2024-10-28T06:24:21+00:00,Expense,Alcohol,-0.695918,USD,Sake shoot ,,2024-10,0.695918
2024-10-28T07:05:54+00:00,Expense,Shopping,-24.2875382,USD,UNIQLO 2 t-shirts white ,ropa,2024-10,24.2875382
2024-10-28T08:55:57+00:00,Expense,Snacks & Drinks,-2.783672,USD,Donut crene Brule ,,2024-10,2.783672
2024-10-28T12:28:44+00:00,Expense,Groceries,-3.67444704,USD,,,2024-10,3.67444704
2024-10-29T00:33:10+00:00,Expense,Coffee,-0.9046934,USD,,,2024-10,0.9046934
2024-10-29T00:33:19+00:00,Expense,Snacks & Drinks,-1.57277468,USD,,,2024-10,1.57277468
2024-10-29T00:33:28+00:00,Expense,Groceries,-1.1134688,USD,,,2024-10,1.1134688
2024-10-29T00:33:44+00:00,Expense,Transport,-34.7959,USD,Kyoto to Tokyo ,bus,2024-10,34.7959
2024-10-29T01:22:37+00:00,Expense,Snacks & Drinks,-0.695918,USD,,,2024-10,0.695918
2024-10-29T02:34:24+00:00,Expense,Snacks & Drinks,-1.6006114,USD,,,2024-10,1.6006114
2024-10-29T02:54:12+00:00,Expense,Coffee,-0.8351016,USD,,,2024-10,0.8351016
2024-10-29T06:13:00+00:00,Expense,Restaurant,-5.46991548,USD,,lunch,2024-10,5.46991548
2024-10-29T06:30:06+00:00,Expense,Snacks & Drinks,-1.48230534,USD,,,2024-10,1.48230534
2024-10-29T08:58:38+00:00,Expense,Groceries,-2.53314152,USD,,,2024-10,2.53314152
2024-10-29T09:13:42+00:00,Expense,Transport,-15.310196,USD,Tokyo to Kawaguchiko Station ,bus,2024-10,15.310196
2024-10-29T09:17:41+00:00,Expense,Acommodation,-28.4978421,USD,K house Mt Fuji View,,2024-10,28.4978421
2024-10-29T11:27:35+00:00,Expense,Groceries,-5.33769106,USD,,,2024-10,5.33769106
2024-10-30T00:34:18+00:00,Expense,Groceries,-3.22905952,USD,,,2024-10,3.22905952
2024-10-30T00:34:24+00:00,Expense,Coffee,-1.16218306,USD,,,2024-10,1.16218306
2024-10-30T03:21:40+00:00,Expense,Snacks & Drinks,-1.391836,USD,,,2024-10,1.391836
2024-10-30T03:24:52+00:00,Expense,Snacks & Drinks,-2.783672,USD,,,2024-10,2.783672
2024-10-30T05:29:58+00:00,Expense,Shopping,-9.394893,USD,,,2024-10,9.394893
2024-10-30T07:35:29+00:00,Expense,Groceries,-3.69532458,USD,,,2024-10,3.69532458
2024-10-30T07:35:35+00:00,Expense,Shopping,-1.1134688,USD,,,2024-10,1.1134688
2024-10-30T09:23:03+00:00,Expense,Acommodation,-28.4978421,USD,,,2024-10,28.4978421
2024-10-31T00:11:17+00:00,Expense,Groceries,-4.50258946,USD,,,2024-10,4.50258946
2024-10-31T01:57:02+00:00,Expense,Acommodation,-0.00695918,USD,First night uteh house,,2024-10,0.00695918
2024-10-31T03:24:25+00:00,Expense,Transport,-15.310196,USD,Fuji to Tokyo ,bus,2024-10,15.310196
2024-10-31T06:20:24+00:00,Expense,Transport,-20.87754,USD,Tokyo to daigo,bus,2024-10,20.87754
2024-10-31T12:55:48+00:00,Expense,Groceries,-42.67369176,USD,Compra grabde ueth casa,,2024-10,42.67369176
2024-11-01T10:37:10+00:00,Expense,Acommodation,-0.00695918,USD,Casa uteh,,2024-11,0.00695918
2024-11-02T08:37:54+00:00,Expense,Groceries,-12.8048912,USD,Bakery,,2024-11,12.8048912
2024-11-02T08:56:39+00:00,Expense,Groceries,-4.523467,USD,Battery 9v,,2024-11,4.523467
2024-11-02T08:57:06+00:00,Expense,Shopping,-7.14011868,USD,Airtag Keychain ,electronics,2024-11,7.14011868
2024-11-03T05:03:02+00:00,Expense,Snacks & Drinks,-3.71620212,USD,,,2024-11,3.71620212
2024-11-03T05:04:11+00:00,Expense,Coffee,-0.77942816,USD,,,2024-11,0.77942816
2024-11-03T05:04:27+00:00,Expense,Snacks & Drinks,-1.3222442,USD,,,2024-11,1.3222442
2024-11-03T05:28:07+00:00,Expense,Utilities,-20.87754,USD,15 days data pñan10 gb,,2024-11,20.87754
2024-11-04T07:46:11+00:00,Expense,Snacks & Drinks,-4.11983456,USD,,,2024-11,4.11983456
2024-11-05T02:44:58+00:00,Expense,Snacks & Drinks,-5.9848948,USD,,,2024-11,5.9848948
2024-11-05T02:49:11+00:00,Expense,Restaurant,-7.655098,USD,Bento box x2,,2024-11,7.655098
2024-11-06T06:15:57+00:00,Expense,Groceries,-7.80124078,USD,,,2024-11,7.80124078
2024-11-06T06:16:09+00:00,Expense,Activities,-5.567344,USD,Onsen yamizo ,,2024-11,5.567344
2024-11-07T03:25:51+00:00,Expense,Coffee,-0.77942816,USD,,,2024-11,0.77942816
2024-11-07T03:25:57+00:00,Expense,Snacks & Drinks,-2.07383564,USD,,,2024-11,2.07383564
2024-11-07T03:26:07+00:00,Expense,Groceries,-7.73860816,USD,,,2024-11,7.73860816
2024-11-07T07:32:04+00:00,Expense,Shopping,-22.965294,USD,anker iphone cable and charger,,2024-11,22.965294
2024-11-08T08:40:23+00:00,Expense,Snacks & Drinks,-1.1830606,USD,,,2024-11,1.1830606
2024-11-08T08:40:29+00:00,Expense,Snacks & Drinks,-2.1573458,USD,,,2024-11,2.1573458
2024-11-08T08:40:40+00:00,Expense,Activities,-4.9410178,USD,Onsen daigoii,,2024-11,4.9410178
2024-11-09T06:39:18+00:00,Expense,Restaurant,-13.91836,USD,Sushi con Uteh ,,2024-11,13.91836
2024-11-09T06:39:27+00:00,Expense,Restaurant,-13.91836,USD,Sushi con Uteh ,,2024-11,13.91836
2024-11-09T07:00:16+00:00,Expense,Shopping,-10.43877,USD,candado bici uteh que perdi,,2024-11,10.43877
2024-11-09T07:05:45+00:00,Expense,Personal Care,-1.391836,USD,,,2024-11,1.391836
2024-11-10T04:05:13+00:00,Expense,Restaurant,-6.5416292,USD,,,2024-11,6.5416292
2024-11-10T04:25:01+00:00,Expense,Transport,-17.39795,USD,,public-transport,2024-11,17.39795
2024-11-10T04:25:09+00:00,Expense,Snacks & Drinks,-1.30136666,USD,,,2024-11,1.30136666
2024-11-10T04:26:41+00:00,Expense,Acommodation,-17.39795,USD,Hostel sakura asakusa,,2024-11,17.39795
2024-11-10T07:24:04+00:00,Expense,Snacks & Drinks,-1.1134688,USD,,,2024-11,1.1134688
2024-11-10T08:49:58+00:00,Expense,Pharmacy ,-21.10719294,USD,"Face wash, papaya cream and sunscreen",,2024-11,21.10719294
2024-11-10T09:24:38+00:00,Expense,Shopping,-56.68948028,USD,Uniqlo 2 t-shirts and 2 pants ,ropa,2024-11,56.68948028
2024-11-10T09:28:55+00:00,Expense,Snacks & Drinks,-1.9485704,USD,,,2024-11,1.9485704
2024-11-10T10:21:41+00:00,Expense,Gifts,-53.585686,USD,,,2024-11,53.585686
2024-11-10T10:26:42+00:00,Expense,Alcohol,-1.55885632,USD,,,2024-11,1.55885632
2024-11-11T04:31:32+00:00,Expense,Snacks & Drinks,-1.1830606,USD,,,2024-11,1.1830606
2024-11-11T04:31:53+00:00,Expense,Sport,-4.871426,USD,Natación ,,2024-11,4.871426
2024-11-11T06:36:21+00:00,Expense,Shopping,-17.39795,USD,Speedo water bag,,2024-11,17.39795
2024-11-11T06:36:43+00:00,Expense,Shopping,-4.3146916,USD,Watch pool protector mandatory ,,2024-11,4.3146916
2024-11-11T07:30:39+00:00,Expense,Restaurant,-4.9410178,USD,,lunch,2024-11,4.9410178
2024-11-11T07:35:45+00:00,Expense,Snacks & Drinks,-1.27352994,USD,,,2024-11,1.27352994
2024-11-11T08:58:45+00:00,Expense,Shopping,-998.3291669,USD,Lente Sony 24 50 2.8 G,photography ,2024-11,998.3291669
2024-11-11T10:05:50+00:00,Expense,Snacks & Drinks,-1.19697896,USD,,,2024-11,1.19697896
2024-11-11T13:11:10+00:00,Expense,Restaurant,-6.8895882,USD,,dinner,2024-11,6.8895882
2024-11-11T13:16:27+00:00,Expense,Alcohol,-1.50318288,USD,,,2024-11,1.50318288
2024-11-11T13:23:11+00:00,Expense,Pharmacy ,-8.26750584,USD,Stomach pills,,2024-11,8.26750584
2024-11-11T16:32:11+00:00,Expense,Flights,-218.0,USD,tokyo to bali,,2024-11,218.0
2024-11-11T21:05:00+00:00,Expense,Shopping,-315.41692,USD,Lente Sony 85mm 1.8 - usado Maps Camera ,photography ,2024-11,315.41692
2024-11-11T21:05:34+00:00,Expense,Shopping,-197.79859424,USD,Lente Sony 28mm F2 - maps camera,photography ,2024-11,197.79859424
2024-11-11T21:09:30+00:00,Expense,Shopping,-69.520464,USD,Battery Sony NP FZ100,photography ,2024-11,69.520464
2024-11-11T21:09:51+00:00,Expense,Shopping,-8.89604456,USD,Lens pouch,photography ,2024-11,8.89604456
2024-11-12T02:50:32+00:00,Expense,Gifts,-24.89298686,USD,Museum folders and postcards ,,2024-11,24.89298686
2024-11-12T03:18:03+00:00,Expense,Snacks & Drinks,-1.12738716,USD,,,2024-11,1.12738716
2024-11-12T03:18:20+00:00,Expense,Activities,-6.95918,USD,Tokyo national museum ,,2024-11,6.95918
2024-11-12T06:54:33+00:00,Expense,Restaurant,-8.351016,USD,,lunch,2024-11,8.351016
2024-11-12T06:54:41+00:00,Expense,Sport,-4.871426,USD,,natacion,2024-11,4.871426
2024-11-12T06:55:04+00:00,Expense,Groceries,-3.62122046,USD,,,2024-11,3.62122046
2024-11-12T10:47:39+00:00,Expense,Restaurant,-4.7322424,USD,Hot dog airport ,,2024-11,4.7322424
2024-11-13T06:53:53+00:00,Expense,Restaurant,-9.12269001,USD,Burger King airport,lunch,2024-11,9.12269001
2024-11-13T06:54:22+00:00,Expense,Coffee,-3.89977588,USD,,,2024-11,3.89977588
2024-11-13T06:54:50+00:00,Expense,Snacks & Drinks,-2.64627649,USD,,,2024-11,2.64627649
2024-11-13T07:38:08+00:00,Expense,Flights,-322.0,USD,shanghai to bali kiwi,,2024-11,322.0
2024-11-13T07:38:43+00:00,Expense,Flights,-36.42,USD,change flight fee kiwi,,2024-11,36.42
2024-11-13T12:33:16+00:00,Expense,Acommodation,-19.5546,USD,,,2024-11,19.5546
2024-11-13T20:40:22+00:00,Expense,Utilities,-12.753,USD,,,2024-11,12.753
2024-11-14T06:14:27+00:00,Expense,Transport,-0.6189456,USD,,,2024-11,0.6189456
2024-11-14T07:08:49+00:00,Expense,Restaurant,-5.1012,USD,,,2024-11,5.1012
2024-11-14T07:08:56+00:00,Expense,Transport,-0.9713535,USD,,,2024-11,0.9713535
2024-11-14T07:24:32+00:00,Expense,Coffee,-3.57084,USD,,,2024-11,3.57084
2024-11-14T08:33:20+00:00,Expense,Coffee,-2.08299,USD,,,2024-11,2.08299
2024-11-14T12:33:01+00:00,Expense,Restaurant,-8.582769,USD,,dinner,2024-11,8.582769
2024-11-14T12:33:24+00:00,Expense,Acommodation,-19.5546,USD,,,2024-11,19.5546
2024-11-14T22:42:15+00:00,Expense,Restaurant,-9.05463,USD,,breakfast,2024-11,9.05463
2024-11-15T05:10:30+00:00,Expense,Utilities,-29.9115,USD,S card 30 days 60 gb,,2024-11,29.9115
2024-11-15T05:24:08+00:00,Expense,Groceries,-7.610815,USD,,,2024-11,7.610815
2024-11-15T07:09:10+00:00,Expense,Snacks & Drinks,-2.6588,USD,,,2024-11,2.6588
2024-11-15T07:13:47+00:00,Expense,Coffee,-1.9941,USD,,,2024-11,1.9941
2024-11-15T07:35:59+00:00,Expense,Acommodation,-29.9115,USD,Kailash villa ubud night 1,,2024-11,29.9115
2024-11-15T13:19:40+00:00,Expense,Education,-3115.0,USD,John Stanmeyer Bali Workshop Fee,photography ,2024-11,3115.0
2024-11-16T00:42:01+00:00,Expense,Groceries,-7.391464,USD,,,2024-11,7.391464
2024-11-17T03:30:12+00:00,Expense,Snacks & Drinks,-0.73117,USD,,,2024-11,0.73117
2024-11-17T03:30:42+00:00,Expense,Activities,-58.16125,USD,Fixer daily rate,,2024-11,58.16125
2024-11-17T03:30:52+00:00,Expense,Acommodation,-29.9115,USD,,,2024-11,29.9115
2024-11-17T04:54:11+00:00,Expense,Groceries,-6.24818,USD,,,2024-11,6.24818
2024-11-17T05:51:40+00:00,Expense,Restaurant,-19.60865,USD,,,2024-11,19.60865
2024-11-18T00:53:46+00:00,Expense,Activities,-9.9705,USD,Temple big,,2024-11,9.9705
2024-11-18T00:53:55+00:00,Expense,Acommodation,-29.9115,USD,,,2024-11,29.9115
2024-11-18T00:54:03+00:00,Expense,Activities,-53.176,USD,,,2024-11,53.176
2024-11-18T02:05:28+00:00,Expense,Groceries,-1.06352,USD,,,2024-11,1.06352
2024-11-18T05:57:27+00:00,Expense,Restaurant,-2.99115,USD,,lunch,2024-11,2.99115
2024-11-18T06:06:37+00:00,Expense,Coffee,-2.32645,USD,,,2024-11,2.32645
2024-11-18T06:06:44+00:00,Expense,Snacks & Drinks,-1.66175,USD,,,2024-11,1.66175
2024-11-18T23:23:55+00:00,Expense,Groceries,-7.936518,USD,,,2024-11,7.936518
2024-11-19T06:39:35+00:00,Expense,Coffee,-6.647,USD,,,2024-11,6.647
